"","Data.Collector","Year","Plot","Mulch","Planted.guild","Category","QuadLocation","Mowing.treatment","Exo.grass","Exo.forb","nat.grass","nat.forb","total.cover","r.exo.grass","r.exo.forb","r.nat.grass","r.nat.forb"
"166","JosieJoia","2018","18 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",17.5,67.5,0,0,97.5,17.9487179487179,69.2307692307692,0,0
"167","JosieJoia","2018","18 CIM","Mulch","Forb","Island Mulched","Island","Mowed",17.5,72.5,0,0,97.5,17.9487179487179,74.3589743589744,0,0
"168","JosieJoia","2018","18 CIM","Mulch","Grass","Island Mulched","Out","Mowed",7.5,82.5,0,0,97.5,7.69230769230769,84.6153846153846,0,0
"169","JosieJoia","2018","18 CIM","Mulch","Forb","Island Mulched","Island","Mowed",12.5,77.5,0,0,98,12.7551020408163,79.0816326530612,0,0
"170","JosieJoia","2018","18 CIM","Mulch","Forb","Island Mulched","Out","Mowed",17.5,77.5,0,0,98,17.8571428571429,79.0816326530612,0,0
"171","JosieJoia","2018","18 CIM","Mulch","Grass","Island Mulched","Island","Mowed",22.5,67.5,1,0,98.5,22.8426395939086,68.5279187817259,1.01522842639594,0
"172","JosieJoia","2018","18 CIM","Mulch","Grass","Island Mulched","Island","Mowed",17.5,62.5,12.5,0,100,17.5,62.5,12.5,0
"173","JosieJoia","2018","18 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",17.5,62.5,0,0,102.5,17.0731707317073,60.9756097560976,0,0
"174","JosieJoia","2018","18 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",12.5,72.5,0,0,102.5,12.1951219512195,70.7317073170732,0,0
"175","JosieJoia","2018","18 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",12.5,72.5,0,0,102.5,12.1951219512195,70.7317073170732,0,0
"176","JosieJoia","2018","18 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",72.5,22.5,0,0,102.5,70.7317073170732,21.9512195121951,0,0
"177","JosieJoia","2018","18 CIM","Mulch","Forb","Island Mulched","Out","Mowed",12.5,82.5,0,0,102.5,12.1951219512195,80.4878048780488,0,0
"178","JosieJoia","2018","18 CIM","Mulch","Grass","Island Mulched","Out","Mowed",12.5,87.5,0,0,103,12.1359223300971,84.9514563106796,0,0
"179","JosieJoia","2018","18 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",4,47.5,1,0,105,3.80952380952381,45.2380952380952,0.952380952380952,0
"180","JosieJoia","2018","18 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",32.5,57.5,0,0,107.5,30.2325581395349,53.4883720930233,0,0
"181","JosieJoia","2018","18 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",7.5,87.5,0,0,107.5,6.97674418604651,81.3953488372093,0,0
"182","JosieJoia","2018","18 CIM","Mulch","Forb","Island Mulched","Out","Mowed",32.5,67.5,0,0,107.5,30.2325581395349,62.7906976744186,0,0
"183","JosieJoia","2018","18 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",32.5,72.5,0,0,108,30.0925925925926,67.1296296296296,0,0
"184","JosieJoia","2018","18 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",2,82.5,0,0,109.5,1.82648401826484,75.3424657534247,0,0
"185","JosieJoia","2018","18 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",57.5,27.5,7.5,0,110,52.2727272727273,25,6.81818181818182,0
"186","JosieJoia","2018","18 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",17.5,62.5,17.5,0,110,15.9090909090909,56.8181818181818,15.9090909090909,0
"187","JosieJoia","2018","18 CIM","Mulch","Grass","Island Mulched","Island","Mowed",17.5,27.5,57.5,0,110,15.9090909090909,25,52.2727272727273,0
"188","JosieJoia","2018","18 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",4,57.5,0,0,111.5,3.58744394618834,51.5695067264574,0,0
"189","JosieJoia","2018","18 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",12.5,57.5,27.5,0,112,11.1607142857143,51.3392857142857,24.5535714285714,0
"190","JosieJoia","2018","18 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",7.5,42.5,0,0,112.5,6.66666666666667,37.7777777777778,0,0
"191","JosieJoia","2018","18 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",47.5,62.5,0,0,117.5,40.4255319148936,53.1914893617021,0,0
"192","JosieJoia","2018","18 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",47.5,57.5,7.5,0,120,39.5833333333333,47.9166666666667,6.25,0
"193","JosieJoia","2018","19 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",42.5,17.5,0,0,92.5,45.945945945946,18.9189189189189,0,0
"194","JosieJoia","2018","19 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",7.5,47.5,0,22.5,95,7.89473684210526,50,0,23.6842105263158
"195","JosieJoia","2018","19 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",27.5,37.5,0,0,95.5,28.7958115183246,39.2670157068063,0,0
"196","JosieJoia","2018","19 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",42.5,37.5,0,0,99.5,42.713567839196,37.6884422110553,0,0
"197","JosieJoia","2018","19 CIM","Mulch","Forb","Island Mulched","Out","Mowed",37.5,57.5,0,0,100,37.5,57.5,0,0
"198","JosieJoia","2018","19 CIM","Mulch","Grass","Island Mulched","Out","Mowed",77.5,17.5,0,0,100,77.5,17.5,0,0
"199","JosieJoia","2018","19 CIM","Mulch","Forb","Island Mulched","Out","Mowed",52.5,47.5,0,0,100,52.5,47.5,0,0
"200","JosieJoia","2018","19 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",7.5,62.5,0,0,100.5,7.46268656716418,62.1890547263682,0,0
"201","JosieJoia","2018","19 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",37.5,47.5,0,7.5,100.5,37.3134328358209,47.2636815920398,0,7.46268656716418
"202","JosieJoia","2018","19 CIM","Mulch","Grass","Island Mulched","Out","Mowed",17.5,77.5,0,0,101,17.3267326732673,76.7326732673267,0,0
"203","JosieJoia","2018","19 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",5,47.5,0,22.5,102.5,4.8780487804878,46.3414634146341,0,21.9512195121951
"204","JosieJoia","2018","19 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",7.5,87.5,0,0,103.5,7.2463768115942,84.5410628019324,0,0
"205","JosieJoia","2018","19 CIM","Mulch","Grass","Island Mulched","Island","Mowed",72.5,27.5,0,0,104,69.7115384615385,26.4423076923077,0,0
"206","JosieJoia","2018","19 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",5,92.5,0,0,105,4.76190476190476,88.0952380952381,0,0
"207","JosieJoia","2018","19 CIM","Mulch","Forb","Island Mulched","Island","Mowed",52.5,47.5,0,0,105,50,45.2380952380952,0,0
"208","JosieJoia","2018","19 CIM","Mulch","Grass","Island Mulched","Out","Mowed",92.5,12.5,0,0,105,88.0952380952381,11.9047619047619,0,0
"209","JosieJoia","2018","19 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",22.5,72.5,1,0,105.5,21.3270142180095,68.7203791469194,0.947867298578199,0
"210","JosieJoia","2018","19 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",12.5,82.5,0,0,106.5,11.7370892018779,77.4647887323944,0,0
"211","JosieJoia","2018","19 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",37.5,57.5,0,0,107.5,34.8837209302326,53.4883720930233,0,0
"212","JosieJoia","2018","19 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",27.5,72.5,0,0,107.5,25.5813953488372,67.4418604651163,0,0
"213","JosieJoia","2018","19 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",57.5,42.5,0,0,107.5,53.4883720930233,39.5348837209302,0,0
"214","JosieJoia","2018","19 CIM","Mulch","Forb","Island Mulched","Island","Mowed",37.5,57.5,0,7.5,107.5,34.8837209302326,53.4883720930233,0,6.97674418604651
"215","JosieJoia","2018","19 CIM","Mulch","Forb","Island Mulched","Out","Mowed",67.5,37.5,0,0,108,62.5,34.7222222222222,0,0
"216","JosieJoia","2018","19 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",22.5,77.5,0,0,108.5,20.7373271889401,71.4285714285714,0,0
"217","JosieJoia","2018","19 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",47.5,37.5,7.5,0,110,43.1818181818182,34.0909090909091,6.81818181818182,0
"218","JosieJoia","2018","19 CIM","Mulch","Grass","Island Mulched","Island","Mowed",37.5,67.5,0,0,110,34.0909090909091,61.3636363636364,0,0
"219","JosieJoia","2018","19 CIM","Mulch","Grass","Island Mulched","Island","Mowed",47.5,57.5,0,0,110,43.1818181818182,52.2727272727273,0,0
"220","JosieJoia","2018","19 CIM","Mulch","Forb","Island Mulched","Island","Mowed",62.5,47.5,0,0,110,56.8181818181818,43.1818181818182,0,0
"221","JosieJoia","2018","19 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",12.5,87.5,0,0,112.5,11.1111111111111,77.7777777777778,0,0
"222","JosieJoia","2018","19 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",57.5,37.5,0,12.5,115,50,32.6086956521739,0,10.8695652173913
"223","JosieJoia","2018","19 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",62.5,17.5,0,27.5,115,54.3478260869565,15.2173913043478,0,23.9130434782609
"224","JosieJoia","2018","19 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",77.5,72.5,0,0,157.5,49.2063492063492,46.031746031746,0,0
"225","JosieJoia","2018","2 CFM","Mulch","Grass","Full Mulched","Full","Unmowed",12.5,27.5,17.5,0,80,15.625,34.375,21.875,0
"226","JosieJoia","2018","2 CFM","Mulch","Grass","Full Mulched","Full","Unmowed",17.5,47.5,20.5,0,88.5,19.774011299435,53.6723163841808,23.1638418079096,0
"227","JosieJoia","2018","2 CFM","Mulch","Grass","Full Mulched","Full","Mowed",17.5,57.5,7.5,0,90,19.4444444444444,63.8888888888889,8.33333333333333,0
"228","JosieJoia","2018","2 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",3,7.5,0,77.5,92,3.26086956521739,8.15217391304348,0,84.2391304347826
"229","JosieJoia","2018","2 CFM","Mulch","Grass","Full Mulched","Full","Unmowed",12.5,57.5,0,0,92.5,13.5135135135135,62.1621621621622,0,0
"230","JosieJoia","2018","2 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",3,47.5,0,0,93.5,3.20855614973262,50.8021390374332,0,0
"231","JosieJoia","2018","2 CFM","Mulch","Grass","Full Mulched","Full","Unmowed",32.5,47.5,7.5,0,94.5,34.3915343915344,50.2645502645503,7.93650793650794,0
"232","JosieJoia","2018","2 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",17.5,7.5,0,67.5,97.5,17.9487179487179,7.69230769230769,0,69.2307692307692
"233","JosieJoia","2018","2 CFM","Mulch","Grass","Full Mulched","Full","Unmowed",2,72.5,0,0,99,2.02020202020202,73.2323232323232,0,0
"234","JosieJoia","2018","2 CFM","Mulch","Grass","Full Mulched","Full","Mowed",7.5,87.5,4,0,100,7.5,87.5,4,0
"235","JosieJoia","2018","2 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",1,67.5,0,0,100.5,0.995024875621891,67.1641791044776,0,0
"236","JosieJoia","2018","2 CFM","Mulch","Grass","Full Mulched","Full","Unmowed",5,82.5,7.5,0,101,4.95049504950495,81.6831683168317,7.42574257425743,0
"237","JosieJoia","2018","2 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",1,7.5,0,92.5,101,0.99009900990099,7.42574257425743,0,91.5841584158416
"238","JosieJoia","2018","2 CFM","Mulch","Grass","Full Mulched","Full","Mowed",12.5,87.5,0,0,102,12.2549019607843,85.7843137254902,0,0
"239","JosieJoia","2018","2 CFM","Mulch","Forb","Full Mulched","Full","Mowed",12.5,47.5,7.5,32.5,103,12.1359223300971,46.1165048543689,7.28155339805825,31.5533980582524
"240","JosieJoia","2018","2 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",0,27.5,0,62.5,105,0,26.1904761904762,0,59.5238095238095
"241","JosieJoia","2018","2 CFM","Mulch","Grass","Full Mulched","Full","Unmowed",67.5,32.5,2,0,105,64.2857142857143,30.952380952381,1.9047619047619,0
"242","JosieJoia","2018","2 CFM","Mulch","Grass","Full Mulched","Full","Mowed",17.5,87.5,0,0,105,16.6666666666667,83.3333333333333,0,0
"243","JosieJoia","2018","2 CFM","Mulch","Grass","Full Mulched","Full","Unmowed",12.5,77.5,10.5,0,108,11.5740740740741,71.7592592592593,9.72222222222222,0
"244","JosieJoia","2018","2 CFM","Mulch","Grass","Full Mulched","Full","Mowed",27.5,77.5,0,0,109,25.2293577981651,71.1009174311927,0,0
"245","JosieJoia","2018","2 CFM","Mulch","Grass","Full Mulched","Full","Mowed",12.5,97.5,0,0,110,11.3636363636364,88.6363636363636,0,0
"246","JosieJoia","2018","2 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",0,22.5,0,71.5,111.5,0,20.1793721973094,0,64.1255605381166
"247","JosieJoia","2018","2 CFM","Mulch","Forb","Full Mulched","Full","Mowed",2,17.5,0,87.5,114.5,1.74672489082969,15.2838427947598,0,76.4192139737991
"248","JosieJoia","2018","2 CFM","Mulch","Grass","Full Mulched","Full","Mowed",27.5,77.5,7.5,0,115.5,23.8095238095238,67.0995670995671,6.49350649350649,0
"249","JosieJoia","2018","2 CFM","Mulch","Grass","Full Mulched","Full","Mowed",3,97.5,20,0,120.5,2.4896265560166,80.9128630705394,16.597510373444,0
"250","JosieJoia","2018","2 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",12.5,42.5,0,3,123,10.1626016260163,34.5528455284553,0,2.4390243902439
"251","JosieJoia","2018","2 CFM","Mulch","Forb","Full Mulched","Full","Mowed",5,37.5,0,85,127.5,3.92156862745098,29.4117647058824,0,66.6666666666667
"252","JosieJoia","2018","2 CFM","Mulch","Forb","Full Mulched","Full","Mowed",32.5,80,2,12.5,131,24.8091603053435,61.0687022900763,1.52671755725191,9.54198473282443
"253","JosieJoia","2018","2 CFM","Mulch","Forb","Full Mulched","Full","Mowed",7.5,75,1,47.5,131,5.72519083969466,57.2519083969466,0.763358778625954,36.2595419847328
"254","JosieJoia","2018","2 CFM","Mulch","Forb","Full Mulched","Full","Mowed",7.5,77.5,0,42.5,131.5,5.70342205323194,58.93536121673,0,32.319391634981
"255","JosieJoia","2018","2 CFM","Mulch","Forb","Full Mulched","Full","Mowed",12.5,57.5,0,62.5,136.5,9.15750915750916,42.1245421245421,0,45.7875457875458
"256","JosieJoia","2018","2 CFM","Mulch","Forb","Full Mulched","Full","Mowed",12.5,52.5,0,72.5,137.5,9.09090909090909,38.1818181818182,0,52.7272727272727
"257","JosieJoia","2018","22 CFM","Mulch","Forb","Full Mulched","Full","Mowed",1,22.5,0,0,98.5,1.01522842639594,22.8426395939086,0,0
"258","JosieJoia","2018","22 CFM","Mulch","Grass","Full Mulched","Full","Unmowed",12.5,17.5,3,1,91.5,13.6612021857924,19.1256830601093,3.27868852459016,1.09289617486339
"259","JosieJoia","2018","22 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",2.5,72.5,2,5,91.5,2.73224043715847,79.2349726775956,2.18579234972678,5.46448087431694
"260","JosieJoia","2018","22 CFM","Mulch","Forb","Full Mulched","Full","Mowed",7.5,42.5,0,37.5,91.5,8.19672131147541,46.448087431694,0,40.9836065573771
"261","JosieJoia","2018","22 CFM","Mulch","Forb","Full Mulched","Full","Mowed",22.5,17.5,0,47.5,92.5,24.3243243243243,18.9189189189189,0,51.3513513513513
"262","JosieJoia","2018","22 CFM","Mulch","Grass","Full Mulched","Full","Mowed",37.5,37.5,12.5,0,92.5,40.5405405405405,40.5405405405405,13.5135135135135,0
"263","JosieJoia","2018","22 CFM","Mulch","Grass","Full Mulched","Full","Mowed",27.5,57.5,3,0,93,29.5698924731183,61.8279569892473,3.2258064516129,0
"264","JosieJoia","2018","22 CFM","Mulch","Grass","Full Mulched","Full","Mowed",22.5,47.5,12.5,0,95,23.6842105263158,50,13.1578947368421,0
"265","JosieJoia","2018","22 CFM","Mulch","Grass","Full Mulched","Full","Unmowed",17.5,52.5,2,0,95.5,18.3246073298429,54.9738219895288,2.09424083769634,0
"266","JosieJoia","2018","22 CFM","Mulch","Grass","Full Mulched","Full","Unmowed",27.5,37.5,4,0,96.5,28.4974093264249,38.860103626943,4.14507772020725,0
"267","JosieJoia","2018","22 CFM","Mulch","Grass","Full Mulched","Full","Mowed",12.5,77.5,0,1,97,12.8865979381443,79.8969072164949,0,1.03092783505155
"268","JosieJoia","2018","22 CFM","Mulch","Forb","Full Mulched","Full","Mowed",7.5,67.5,0,0,97.5,7.69230769230769,69.2307692307692,0,0
"269","JosieJoia","2018","22 CFM","Mulch","Grass","Full Mulched","Full","Unmowed",5,87.5,2,0,99.5,5.0251256281407,87.9396984924623,2.01005025125628,0
"270","JosieJoia","2018","22 CFM","Mulch","Grass","Full Mulched","Full","Mowed",27.5,52.5,7.5,0,100,27.5,52.5,7.5,0
"271","JosieJoia","2018","22 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",17.5,62.5,0,4,101.5,17.2413793103448,61.576354679803,0,3.94088669950739
"272","JosieJoia","2018","22 CFM","Mulch","Forb","Full Mulched","Full","Mowed",12.5,57.5,0,27.5,101.5,12.3152709359606,56.6502463054187,0,27.0935960591133
"273","JosieJoia","2018","22 CFM","Mulch","Grass","Full Mulched","Full","Unmowed",12.5,72.5,1,0,103.5,12.0772946859903,70.048309178744,0.966183574879227,0
"274","JosieJoia","2018","22 CFM","Mulch","Grass","Full Mulched","Full","Mowed",5,92.5,3,0,103.5,4.83091787439614,89.3719806763285,2.89855072463768,0
"275","JosieJoia","2018","22 CFM","Mulch","Grass","Full Mulched","Full","Mowed",32.5,62.5,7.5,0,103.5,31.4009661835749,60.3864734299517,7.2463768115942,0
"276","JosieJoia","2018","22 CFM","Mulch","Forb","Full Mulched","Full","Mowed",5,67.5,0,27.5,104,4.80769230769231,64.9038461538462,0,26.4423076923077
"277","JosieJoia","2018","22 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",17.5,72.5,0,0,107.5,16.2790697674419,67.4418604651163,0,0
"278","JosieJoia","2018","22 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",22.5,12.5,0,65,107.5,20.9302325581395,11.6279069767442,0,60.4651162790698
"279","JosieJoia","2018","22 CFM","Mulch","Grass","Full Mulched","Full","Unmowed",12.5,87.5,1,0,108,11.5740740740741,81.0185185185185,0.925925925925926,0
"280","JosieJoia","2018","22 CFM","Mulch","Grass","Full Mulched","Full","Unmowed",17.5,72.5,1,0,108.5,16.1290322580645,66.8202764976959,0.921658986175115,0
"281","JosieJoia","2018","22 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",2,7.5,0,72.5,109.5,1.82648401826484,6.84931506849315,0,66.2100456621005
"282","JosieJoia","2018","22 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",17.5,62.5,0,1,110.5,15.8371040723982,56.5610859728507,0,0.904977375565611
"283","JosieJoia","2018","22 CFM","Mulch","Forb","Full Mulched","Full","Mowed",32.5,47.5,0,27.5,110.5,29.4117647058824,42.9864253393665,0,24.8868778280543
"284","JosieJoia","2018","22 CFM","Mulch","Grass","Full Mulched","Full","Unmowed",7.5,57.5,3,0,112.5,6.66666666666667,51.1111111111111,2.66666666666667,0
"285","JosieJoia","2018","22 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",1,27.5,0,62.5,113.5,0.881057268722467,24.2290748898678,0,55.0660792951542
"286","JosieJoia","2018","22 CFM","Mulch","Grass","Full Mulched","Full","Mowed",32.5,67.5,12.5,0,115.5,28.1385281385281,58.4415584415584,10.8225108225108,0
"287","JosieJoia","2018","22 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",1,42.5,0,62.5,119.5,0.836820083682008,35.5648535564854,0,52.3012552301255
"288","JosieJoia","2018","22 CFM","Mulch","Forb","Full Mulched","Full","Mowed",17.5,32.5,0,95,157.5,11.1111111111111,20.6349206349206,0,60.3174603174603
"289","JosieJoia","2018","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",17.5,17.5,42.5,12.5,90,19.4444444444444,19.4444444444444,47.2222222222222,13.8888888888889
"290","JosieJoia","2018","24 CFNM","No Mulch","Forb","Full Not Mulched","Full","Unmowed",7.5,32.5,27.5,12.5,93.5,8.02139037433155,34.7593582887701,29.4117647058824,13.3689839572193
"291","JosieJoia","2018","24 CFNM","No Mulch","Forb","Full Not Mulched","Full","Unmowed",7.5,52.5,0,0,97.5,7.69230769230769,53.8461538461538,0,0
"292","JosieJoia","2018","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",32.5,27.5,33.5,0,98.5,32.994923857868,27.9187817258883,34.010152284264,0
"293","JosieJoia","2018","24 CFNM","No Mulch","Forb","Full Not Mulched","Full","Mowed",22.5,37.5,0,34.5,98.5,22.8426395939086,38.0710659898477,0,35.0253807106599
"294","JosieJoia","2018","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",32.5,52.5,2,0,99.5,32.6633165829146,52.7638190954774,2.01005025125628,0
"295","JosieJoia","2018","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",32.5,57.5,7.5,0,99.5,32.6633165829146,57.7889447236181,7.53768844221105,0
"296","JosieJoia","2018","24 CFNM","No Mulch","Forb","Full Not Mulched","Full","Unmowed",32.5,37.5,0,7.5,100,32.5,37.5,0,7.5
"297","JosieJoia","2018","24 CFNM","No Mulch","Forb","Full Not Mulched","Full","Mowed",22.5,37.5,12.5,27.5,100,22.5,37.5,12.5,27.5
"298","JosieJoia","2018","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",22.5,17.5,47.5,7.5,102.5,21.9512195121951,17.0731707317073,46.3414634146341,7.31707317073171
"299","JosieJoia","2018","24 CFNM","No Mulch","Forb","Full Not Mulched","Full","Unmowed",32.5,32.5,0,4,104,31.25,31.25,0,3.84615384615385
"300","JosieJoia","2018","24 CFNM","No Mulch","Forb","Full Not Mulched","Full","Unmowed",12.5,22.5,0,52.5,105,11.9047619047619,21.4285714285714,0,50
"301","JosieJoia","2018","24 CFNM","No Mulch","Forb","Full Not Mulched","Full","Mowed",67.5,37.5,0,0,105,64.2857142857143,35.7142857142857,0,0
"302","JosieJoia","2018","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",37.5,57.5,7.5,0,106.5,35.2112676056338,53.9906103286385,7.04225352112676,0
"303","JosieJoia","2018","24 CFNM","No Mulch","Forb","Full Not Mulched","Full","Unmowed",12.5,32.5,0,60,108,11.5740740740741,30.0925925925926,0,55.5555555555556
"304","JosieJoia","2018","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",32.5,27.5,47.5,0,110.5,29.4117647058824,24.8868778280543,42.9864253393665,0
"305","JosieJoia","2018","24 CFNM","No Mulch","Forb","Full Not Mulched","Full","Unmowed",47.5,52.5,2,7.5,111.5,42.6008968609865,47.085201793722,1.79372197309417,6.72645739910314
