"","Year","Data.Collector","Plot","ID","Mulch","Planted.guild","Category","Mowing.treatment","Planting.Type","QuadLocation","Exo.grass","Exo.forb","nat.grass","nat.forb","Bro.car","Sti.pul","Hor.bra","Gri.str","Ach.mil","Sym.chi","Jun.pat"
"182","2015","Schreiber",19,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",97.5,12.5,0,0,0,0,0,0,0,0,0
"183","2015","Schreiber",19,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",97.5,22.5,0,0,0,0,0,0,0,0,0
"184","2015","Schreiber",19,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",92.5,12.5,0,0,0,0,0,0,0,0,0
"185","2015","Schreiber",22,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",82.5,22.5,0,4,0,0,0,4,0,0,0
"186","2015","Schreiber",22,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",92.5,22.5,0,0,0,0,0,0,0,0,0
"187","2015","Schreiber",22,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",87.5,12.5,0,0,0,0,0,0,0,0,0
"188","2015","Schreiber",22,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",52.5,57.5,2,0,0,0,2,0,0,0,0
"189","2015","Schreiber",22,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",92.5,22.5,3,0,0,0,3,0,0,0,0
"190","2015","Schreiber",22,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",32.5,17.5,55,0,27.5,0,27.5,0,0,0,0
"191","2015","Schreiber",22,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",37.5,22.5,40,0,0,22.5,17.5,0,0,0,0
"192","2015","Schreiber",22,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",42.5,17.5,50,0,17.5,0,32.5,0,0,0,0
"193","2015","Schreiber",22,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",32.5,12.5,0,77.5,0,0,0,77.5,0,0,0
"194","2015","Schreiber",22,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",72.5,2.5,42.5,0,0,0,42.5,0,0,0,0
"195","2015","Schreiber",22,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",37.5,7.5,0,67.5,0,0,0,67.5,0,0,0
"196","2015","Schreiber",22,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",37.5,7.5,0,70.5,0,0,0,67.5,3,0,0
"197","2015","Schreiber",22,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",72.5,27.5,25,0,0,17.5,7.5,0,0,0,0
"198","2015","Schreiber",22,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",62.5,77.5,12.5,0,0,0,12.5,0,0,0,0
"199","2015","Schreiber",22,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",92.5,27.5,4,0,0,0,4,0,0,0,0
"200","2015","Schreiber",22,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",72.5,17.5,22.5,0,0,0,22.5,0,0,0,0
"201","2016","Rusk",1,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Edge",7,12.5,0,87.5,0,0,0,0,87.5,0,0
"202","2016","Rusk",1,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Edge",12.5,4,0,67.5,0,0,0,0,0,67.5,0
"203","2016","Rusk",1,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Edge",27.5,0,0,77.5,0,0,0,0,77.5,0,0
"204","2016","Rusk",1,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Edge",37.5,22.5,0,67.5,0,0,0,0,67.5,0,0
"205","2016","Rusk",1,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Edge",77.5,17.5,12.5,0,0,0,12.5,0,0,0,0
"206","2016","Rusk",1,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Edge",77.5,22.5,3,0,0,0,3,0,0,0,0
"207","2016","Rusk",1,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Edge",42.5,47.5,0,0,0,0,0,0,0,0,0
"208","2016","Rusk",1,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Edge",77.5,22.5,0,0,0,0,0,0,0,0,0
"209","2016","Rusk",1,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",22.5,17.5,0,77.5,0,0,0,0,77.5,0,0
"210","2016","Rusk",1,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",37.5,2,0,95,0,0,0,77.5,17.5,0,0
"211","2016","Rusk",1,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",97.5,6,4,0,0,0,4,0,0,0,0
"212","2016","Rusk",1,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",62.5,27.5,12.5,0,0,0,12.5,0,0,0,0
"213","2016","Rusk",1,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",12.5,37.5,0,40,0,0,0,17.5,22.5,0,0
"214","2016","Rusk",1,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",0,17.5,0,77.5,0,0,0,0,0,77.5,0
"215","2016","Rusk",1,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",62.5,42.5,9,0,0,0,9,0,0,0,0
"216","2016","Rusk",1,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",62.5,37.5,18.5,0,6,0,12.5,0,0,0,0
"217","2016","Rusk",1,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",7,1,0,97.5,0,0,0,0,0,97.5,0
"218","2016","Rusk",1,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",67.5,32.5,0,17.5,0,0,0,0,0,17.5,0
"219","2016","Rusk",1,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",87.5,0,0,17.5,0,0,0,0,0,17.5,0
"220","2016","Rusk",1,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",87.5,22.5,0,0,0,0,0,0,0,0,0
"221","2016","Rusk",1,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",37.5,47.5,0,22.5,0,0,0,0,22.5,0,0
"222","2016","Rusk",1,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",17.5,27.5,0,67.5,0,0,0,0,0,67.5,0
"223","2016","Rusk",1,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",42.5,37.5,0,52.5,0,0,0,0,0,52.5,0
"224","2016","Rusk",1,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",67.5,37.5,0,0,0,0,0,0,0,0,0
"225","2016","Rusk",2,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",17.5,12.5,12.5,57.5,0,0,0,0,0,57.5,12.5
"226","2016","Rusk",2,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",12.5,77.5,0,27.5,0,0,0,0,0,27.5,0
"227","2016","Rusk",2,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",67.5,37.5,12.5,0,0,0,12.5,0,0,0,0
"228","2016","Rusk",2,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",92.5,6,12.5,0,0,0,12.5,0,0,0,0
"229","2016","Rusk",2,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",57.5,12.5,33.5,0,1,0,32.5,0,0,0,0
"230","2016","Rusk",2,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",57.5,17.5,30,0,17.5,0,12.5,0,0,0,0
"231","2016","Rusk",2,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",62.5,32.5,12.5,0,0,0,12.5,0,0,0,0
"232","2016","Rusk",2,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",67.5,37.5,17.5,0,17.5,0,0,0,0,0,0
"233","2016","Rusk",2,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",27.5,22.5,0,50,0,0,0,0,37.5,12.5,0
"234","2016","Rusk",2,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",17.5,27.5,0,75,0,0,0,0,37.5,37.5,0
"235","2016","Rusk",2,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",7,57.5,47.5,0,0,0,0,0,0,0,47.5
"236","2016","Rusk",2,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",12.5,82.5,22.5,5,0,0,0,0,0,5,22.5
"237","2016","Rusk",2,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",77.5,32.5,25.5,0,3,0,22.5,0,0,0,0
"238","2016","Rusk",2,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",57.5,2.5,25,0,12.5,0,12.5,0,0,0,0
"239","2016","Rusk",2,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",22.5,37.5,32.5,0,32.5,0,0,0,0,0,0
"240","2016","Rusk",2,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",22.5,52.5,25,0,12.5,0,12.5,0,0,0,0
"241","2016","Rusk",4,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Edge",47.5,62.5,0,17.5,0,0,0,0,0,17.5,0
"242","2016","Rusk",4,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Edge",87.5,0,0,37.5,0,0,0,0,37.5,0,0
"243","2016","Rusk",4,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Edge",37.5,17.5,57.5,0,57.5,0,0,0,0,0,0
"244","2016","Rusk",4,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Edge",77.5,17.5,12.5,0,12.5,0,0,0,0,0,0
"245","2016","Rusk",4,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Edge",37.5,72.5,0,32.5,0,0,0,0,0,32.5,0
"246","2016","Rusk",4,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Edge",37.5,22.5,0,17.5,0,0,0,0,0,17.5,0
"247","2016","Rusk",4,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Edge",77.5,27.5,0,0,0,0,0,0,0,0,0
"248","2016","Rusk",4,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Edge",42.5,37.5,0,0,0,0,0,0,0,0,0
"249","2016","Rusk",4,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",42.5,12.5,0,45.5,0,0,0,42.5,3,0,0
"250","2016","Rusk",4,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",27.5,12.5,0,77.5,0,0,0,0,0,77.5,0
"251","2016","Rusk",4,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",62.5,17.5,50,0,37.5,0,12.5,0,0,0,0
"252","2016","Rusk",4,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",87.5,12.5,0,0,0,0,0,0,0,0,0
"253","2016","Rusk",4,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",5,17.5,0,37.5,0,0,0,37.5,0,0,0
"254","2016","Rusk",4,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",17.5,27.5,0,57.5,0,0,0,0,0,57.5,0
"255","2016","Rusk",4,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",37.5,52.5,0,0,0,0,0,0,0,0,0
"256","2016","Rusk",4,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",27.5,47.5,0,0,0,0,0,0,0,0,0
"257","2016","Rusk",4,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",82.5,42.5,0,22.5,0,0,0,0,0,22.5,0
"258","2016","Rusk",4,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",52.5,17.5,0,0,0,0,0,0,0,0,0
"259","2016","Rusk",4,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",22.5,22.5,0,0,0,0,0,0,0,0,0
"260","2016","Rusk",4,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",77.5,17.5,2,0,0,0,2,0,0,0,0
"261","2016","Rusk",4,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",27.5,17.5,0,12.5,0,0,0,0,12.5,0,0
"262","2016","Rusk",4,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",37.5,12.5,0,12.5,0,0,0,0,12.5,0,0
"263","2016","Rusk",4,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",52.5,32.5,0,0,0,0,0,0,0,0,0
"264","2016","Rusk",4,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",77.5,32.5,0,0,0,0,0,0,0,0,0
"265","2016","Rusk",7,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",17.5,67.5,0,37.5,0,0,0,0,37.5,0,0
"266","2016","Rusk",7,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",17.5,92.5,0,0,0,0,0,0,0,0,0
"267","2016","Rusk",7,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",17.5,67.5,0,12.5,0,0,0,12.5,0,0,0
"268","2016","Rusk",7,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",32.5,67.5,0,12.5,0,0,0,12.5,0,0,0
"269","2016","Rusk",7,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",42.5,17.5,12.5,0,0,0,12.5,0,0,0,0
"270","2016","Rusk",7,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",42.5,12.5,0,0,0,0,0,0,0,0,0
"271","2016","Rusk",7,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",42.5,72.5,0,0,0,0,0,0,0,0,0
"272","2016","Rusk",7,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",37.5,72.5,0,0,0,0,0,0,0,0,0
"273","2016","Rusk",7,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",0,22.5,0,77.5,0,0,0,0,77.5,0,0
"274","2016","Rusk",7,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",3,17.5,0,82.5,0,0,0,0,82.5,0,0
"275","2016","Rusk",7,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",32.5,22.5,0,37.5,0,0,0,0,37.5,0,0
"276","2016","Rusk",7,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",2,17.5,0,77.5,0,0,0,0,77.5,0,0
"277","2016","Rusk",7,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",32.5,82.5,0,0,0,0,0,0,0,0,0
"278","2016","Rusk",7,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",27.5,67.5,0,0,0,0,0,0,0,0,0
"279","2016","Rusk",7,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",22.5,72.5,0,0,0,0,0,0,0,0,0
"280","2016","Rusk",7,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",22.5,77.5,12.5,0,0,0,12.5,0,0,0,0
"281","2016","Rusk",9,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",22.5,77.5,0,17.5,0,0,0,0,17.5,0,0
"282","2016","Rusk",9,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",52.5,27.5,0,31.5,0,0,0,27.5,4,0,0
"283","2016","Rusk",9,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",12.5,42.5,0,49.5,0,0,0,47.5,2,0,0
"284","2016","Rusk",9,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",17.5,62.5,0,40,0,0,0,22.5,17.5,0,0
"285","2016","Rusk",9,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",77.5,27.5,12.5,0,0,0,12.5,0,0,0,0
"286","2016","Rusk",9,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",8,87.5,6,0,2,0,4,0,0,0,0
"287","2016","Rusk",9,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",17.5,32.5,3,0,0,3,0,0,0,0,0
"288","2016","Rusk",9,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",82.5,17.5,6,0,6,0,0,0,0,0,0
"289","2016","Rusk",9,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",27.5,32.5,0,32.5,0,0,0,0,32.5,0,0
"290","2016","Rusk",9,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",12.5,32.5,0,62.5,0,0,0,62.5,0,0,0
"291","2016","Rusk",9,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",42.5,22.5,12.5,37.5,0,0,0,37.5,0,0,12.5
"292","2016","Rusk",9,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",57.5,32.5,0,55,0,0,0,37.5,0,17.5,0
"293","2016","Rusk",9,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",0,47.5,17.5,0,0,17.5,0,0,0,0,0
"294","2016","Rusk",9,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",62.5,32.5,11,0,0,0,5,0,0,0,6
"295","2016","Rusk",9,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",37.5,47.5,1,0,1,0,0,0,0,0,0
"296","2016","Rusk",9,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",12.5,42.5,17.5,0,0,0,0,0,0,0,17.5
"297","2016","Rusk",12,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",17.5,82.5,0,0,0,0,0,0,0,0,0
"298","2016","Rusk",12,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",17.5,12.5,0,72.5,0,0,0,0,72.5,0,0
"299","2016","Rusk",12,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",0,0,0,105,0,0,0,92.5,12.5,0,0
"300","2016","Rusk",12,"CFM","Mulch","Forb","Full Mulch","Mowed","Full","Full",0,4,0,92.5,0,0,0,92.5,0,0,0
"301","2016","Rusk",12,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",62.5,42.5,17.5,0,0,0,17.5,0,0,0,0
"302","2016","Rusk",12,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",62.5,42.5,0,0,0,0,0,0,0,0,0
"303","2016","Rusk",12,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",67.5,32.5,17.5,0,0,0,17.5,0,0,0,0
"304","2016","Rusk",12,"CFM","Mulch","Grass","Full Mulch","Mowed","Full","Full",57.5,52.5,0,0,0,0,0,0,0,0,0
"305","2016","Rusk",12,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",0,0,0,101.5,0,0,0,97.5,4,0,0
"306","2016","Rusk",12,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",1,17.5,0,60,0,0,0,0,22.5,37.5,0
"307","2016","Rusk",12,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",3,47.5,0,55,0,0,0,0,27.5,27.5,0
"308","2016","Rusk",12,"CFM","Mulch","Forb","Full Mulch","Unmowed","Full","Full",32.5,57.5,0,0,0,0,0,0,0,0,0
"309","2016","Rusk",12,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",47.5,22.5,17.5,0,0,0,17.5,0,0,0,0
"310","2016","Rusk",12,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",37.5,82.5,0,0,0,0,0,0,0,0,0
"311","2016","Rusk",12,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",67.5,67.5,0,0,0,0,0,0,0,0,0
"312","2016","Rusk",12,"CFM","Mulch","Grass","Full Mulch","Unmowed","Full","Full",37.5,42.5,0,0,0,0,0,0,0,0,0
"313","2016","Rusk",15,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Edge",27.5,42.5,0,37.5,0,0,0,0,0,37.5,0
"314","2016","Rusk",15,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Edge",22.5,52.5,0,47.5,0,0,0,0,0,47.5,0
"315","2016","Rusk",15,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Edge",42.5,32.5,45,0,12.5,32.5,0,0,0,0,0
"316","2016","Rusk",15,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Edge",32.5,67.5,12.5,0,0,0,12.5,0,0,0,0
"317","2016","Rusk",15,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Edge",37.5,77.5,0,0,0,0,0,0,0,0,0
"318","2016","Rusk",15,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Edge",17.5,82.5,0,0,0,0,0,0,0,0,0
"319","2016","Rusk",15,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Edge",27.5,37.5,0,0,0,0,0,0,0,0,0
"320","2016","Rusk",15,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Edge",37.5,47.5,0,0,0,0,0,0,0,0,0
"321","2016","Rusk",15,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",12.5,12.5,0,96.5,0,0,0,92.5,4,0,0
"322","2016","Rusk",15,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",0,17.5,0,117.5,0,0,0,72.5,32.5,12.5,0
"323","2016","Rusk",15,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",32.5,47.5,50,0,22.5,27.5,0,0,0,0,0
"324","2016","Rusk",15,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",47.5,67.5,16.5,0,12.5,4,0,0,0,0,0
"325","2016","Rusk",15,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",1,12.5,0,77.5,0,0,0,77.5,0,0,0
"326","2016","Rusk",15,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",0,7,0,97.5,0,0,0,97.5,0,0,0
"327","2016","Rusk",15,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",17.5,62.5,0,0,0,0,0,0,0,0,0
"328","2016","Rusk",15,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",42.5,42.5,0,0,0,0,0,0,0,0,0
"329","2016","Rusk",15,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",12.5,17.5,0,87.5,0,0,0,0,0,87.5,0
"330","2016","Rusk",15,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",57.5,17.5,0,50.5,0,0,0,42.5,8,0,0
"331","2016","Rusk",15,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",77.5,82.5,0,0,0,0,0,0,0,0,0
"332","2016","Rusk",15,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",77.5,12.5,12.5,0,0,12.5,0,0,0,0,0
"333","2016","Rusk",15,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",27.5,27.5,0,67.5,0,0,0,0,67.5,0,0
"334","2016","Rusk",15,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",57.5,77.5,0,0,0,0,0,0,0,0,0
"335","2016","Rusk",15,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",32.5,72.5,2,0,2,0,0,0,0,0,0
"336","2016","Rusk",15,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",87.5,12.5,12.5,0,12.5,0,0,0,0,0,0
"337","2016","Rusk",18,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Edge",17.5,87.5,0,0,0,0,0,0,0,0,0
"338","2016","Rusk",18,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Edge",22.5,77.5,0,0,0,0,0,0,0,0,0
"339","2016","Rusk",18,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Edge",62.5,57.5,0,0,0,0,0,0,0,0,0
"340","2016","Rusk",18,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Edge",57.5,47.5,0,0,0,0,0,0,0,0,0
"341","2016","Rusk",18,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Edge",17.5,67.5,0,0,0,0,0,0,0,0,0
"342","2016","Rusk",18,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Edge",42.5,67.5,0,0,0,0,0,0,0,0,0
"343","2016","Rusk",18,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Edge",12.5,87.5,0,0,0,0,0,0,0,0,0
"344","2016","Rusk",18,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Edge",32.5,62.5,0,0,0,0,0,0,0,0,0
"345","2016","Rusk",18,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",37.5,77.5,0,0,0,0,0,0,0,0,0
"346","2016","Rusk",18,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Island",8,92.5,0,0,0,0,0,0,0,0,0
"347","2016","Rusk",18,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",77.5,42.5,0,0,0,0,0,0,0,0,0
"348","2016","Rusk",18,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Island",37.5,67.5,22.5,0,0,0,22.5,0,0,0,0
"349","2016","Rusk",18,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",0,7,0,87.5,0,0,0,87.5,0,0,0
"350","2016","Rusk",18,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Island",57.5,57.5,0,0,0,0,0,0,0,0,0
"351","2016","Rusk",18,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",2.5,82.5,0,0,0,0,0,0,0,0,0
"352","2016","Rusk",18,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Island",0,72.5,0,0,0,0,0,0,0,0,0
"353","2016","Rusk",18,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",22.5,77.5,0,0,0,0,0,0,0,0,0
"354","2016","Rusk",18,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Out",32.5,57.5,0,0,0,0,0,0,0,0,0
"355","2016","Rusk",18,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",82.5,17.5,0,0,0,0,0,0,0,0,0
"356","2016","Rusk",18,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Out",77.5,67.5,0,0,0,0,0,0,0,0,0
"357","2016","Rusk",18,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",12.5,67.5,0,37.5,0,0,0,37.5,0,0,0
"358","2016","Rusk",18,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Out",17.5,67.5,0,0,0,0,0,0,0,0,0
"359","2016","Rusk",18,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",32.5,67.5,0,0,0,0,0,0,0,0,0
"360","2016","Rusk",18,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Out",52.5,42.5,0,0,0,0,0,0,0,0,0
"361","2016","Rusk",19,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Edge",57.5,37.5,0,22.5,0,0,0,0,22.5,0,0
"362","2016","Rusk",19,"CIM","Mulch","Forb","Island Mulch","Mowed","Island","Edge",87.5,27.5,0,0,0,0,0,0,0,0,0
"363","2016","Rusk",19,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Edge",37.5,342.5,25.5,0,22.5,0,3,0,0,0,0
"364","2016","Rusk",19,"CIM","Mulch","Grass","Island Mulch","Mowed","Island","Edge",87.5,37.5,0,0,0,0,0,0,0,0,0
"365","2016","Rusk",19,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Edge",47.5,27.5,0,0,0,0,0,0,0,0,0
"366","2016","Rusk",19,"CIM","Mulch","Forb","Island Mulch","Unmowed","Island","Edge",12.5,77.5,0,4,0,0,0,0,4,0,0
"367","2016","Rusk",19,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Edge",17.5,87.5,0,0,0,0,0,0,0,0,0
"368","2016","Rusk",19,"CIM","Mulch","Grass","Island Mulch","Unmowed","Island","Edge",42.5,72.5,0,0,0,0,0,0,0,0,0
